class,level,time,latitude,longitude
C,1.2,01 July 2012 at 18:00,207.693,-16.3245
C,3.5,02 July 2012 at 05:12,207.346,-16.4371
C,2.1,02 July 2012 at 07:12,207.270,-16.4644
C,2.4,02 July 2012 at 09:00,207.191,-16.4835
C,2.0,02 July 2012 at 16:48,207.186,-16.5005
C,3.7,02 July 2012 at 17:48,207.200,-16.4910
C,2.5,02 July 2012 at 19:48,207.169,-16.4870
C,1.9,02 July 2012 at 21:36,207.168,-16.4725
C,3.4,02 July 2012 at 22:12,207.153,-16.4551
C,1.9,03 July 2012 at 00:48,207.073,-16.4362
C,2.6,03 July 2012 at 01:00,207.073,-16.4326
C,2.7,03 July 2012 at 02:36,207.089,-16.4346
C,9.9,03 July 2012 at 03:48,207.119,-16.4244
C,2.4,03 July 2012 at 04:24,207.118,-16.4300
C,2.8,03 July 2012 at 06:12,207.150,-16.4136
C,2.0,03 July 2012 at 12:12,207.188,-16.4032
C,2.2,03 July 2012 at 13:12,207.173,-16.4152
C,4.2,03 July 2012 at 14:00,207.181,-16.4146
C,4.1,03 July 2012 at 15:24,207.199,-16.4078
C,9.0,03 July 2012 at 17:00,207.216,-16.4028
C,3.5,03 July 2012 at 20:12,207.244,-16.4111
C,2.9,03 July 2012 at 21:48,207.208,-16.4398
C,4.9,03 July 2012 at 23:36,207.211,-16.4532
C,5.1,04 July 2012 at 01:48,207.194,-16.4952
C,6.7,04 July 2012 at 09:12,207.233,-16.5671
C,5.6,04 July 2012 at 14:12,207.072,-16.6488
C,8.2,04 July 2012 at 14:48,207.073,-16.6579
C,6.4,04 July 2012 at 15:48,207.078,-16.6677
C,6.9,04 July 2012 at 16:12,207.074,-16.6725
C,2.9,04 July 2012 at 19:36,207.017,-16.7040
C,9.5,04 July 2012 at 21:24,206.980,-16.7108
C,7.4,04 July 2012 at 22:48,206.922,-16.7111
C,7.0,05 July 2012 at 02:00,207.000,-16.6778
C,5.0,05 July 2012 at 09:12,206.933,-16.6685
C,5.8,05 July 2012 at 09:24,206.934,-16.6686
C,7.4,05 July 2012 at 13:48,207.020,-16.6508
C,4.0,05 July 2012 at 14:24,207.029,-16.6465
C,8.3,05 July 2012 at 14:48,207.054,-16.6361
C,6.2,05 July 2012 at 16:00,207.037,-16.6520
C,5.1,05 July 2012 at 18:00,207.078,-16.6069
C,6.1,05 July 2012 at 18:24,207.059,-16.6021
C,4.8,05 July 2012 at 19:48,207.100,-16.5618
C,5.0,05 July 2012 at 23:36,207.111,-16.4934
C,6.8,06 July 2012 at 00:24,207.119,-16.4782
C,5.0,06 July 2012 at 02:36,207.105,-16.4754
C,5.8,06 July 2012 at 04:36,207.121,-16.4762
C,7.7,06 July 2012 at 05:00,207.123,-16.4774
C,7.4,06 July 2012 at 07:12,207.106,-16.4773
C,3.8,06 July 2012 at 09:24,207.087,-16.4941
C,5.0,06 July 2012 at 16:00,207.079,-16.5417
C,7.2,06 July 2012 at 17:48,207.022,-16.5485
C,6.4,07 July 2012 at 10:48,207.188,-16.5714
C,3.2,07 July 2012 at 13:12,207.202,-16.5719
C,3.9,07 July 2012 at 13:12,207.202,-16.5719
C,3.7,07 July 2012 at 13:48,207.228,-16.5719
C,3.0,07 July 2012 at 14:36,207.249,-16.5678
C,3.6,08 July 2012 at 02:12,207.242,-16.6610
C,6.6,08 July 2012 at 04:24,207.224,-16.6963
C,5.9,08 July 2012 at 05:36,207.208,-16.7243
C,6.8,08 July 2012 at 06:24,207.201,-16.7341
C,6.9,08 July 2012 at 10:36,207.009,-16.8543
C,5.4,08 July 2012 at 10:48,207.024,-16.8557
C,6.7,08 July 2012 at 14:48,206.740,-16.9382
C,7.9,09 July 2012 at 08:36,203.619,-17.3037
C,6.5,09 July 2012 at 09:36,203.393,-17.2974
C,5.0,09 July 2012 at 19:48,202.418,-16.9430
C,9.1,05 July 2012 at 04:48,108.932,-16.4127
C,9.2,08 July 2012 at 18:00,88.8357,-17.5785
C,4.5,10 July 2012 at 08:36,88.9186,-17.5858
C,1.7,11 July 2012 at 14:48,87.9580,-17.2391
C,2.1,13 July 2012 at 22:36,87.0576,-16.7524
C,3.8,15 July 2012 at 18:48,86.4409,-16.5827
C,2.8,15 July 2012 at 19:48,86.3354,-16.5519
C,1.2,15 July 2012 at 20:48,86.2986,-16.5347
C,2.4,16 July 2012 at 00:00,86.0549,-16.4134
C,6.1,08 July 2012 at 13:00,89.0320,-17.7223
C,8.8,08 July 2012 at 17:36,88.8696,-17.5862
C,6.6,08 July 2012 at 19:24,88.8964,-17.5682
C,2.2,09 July 2012 at 22:12,88.8958,-17.4687
C,3.9,10 July 2012 at 03:48,88.9069,-17.5221
C,5.5,10 July 2012 at 12:24,88.8676,-17.6103
C,4.6,10 July 2012 at 12:48,88.8592,-17.6107
C,3.2,10 July 2012 at 20:12,88.6996,-17.5648
C,1.9,11 July 2012 at 16:00,87.9127,-17.2293
C,5.6,11 July 2012 at 22:24,87.7310,-17.2045
C,4.0,12 July 2012 at 01:36,87.7283,-17.2281
C,3.1,12 July 2012 at 08:00,87.7044,-17.1034
C,1.5,13 July 2012 at 11:12,87.1029,-16.8076
C,1.3,13 July 2012 at 19:00,87.1619,-16.7744
C,2.4,13 July 2012 at 22:12,87.0720,-16.7566
C,3.2,14 July 2012 at 10:36,86.7245,-16.7564
C,2.4,14 July 2012 at 14:12,86.6329,-16.7435
C,2.5,14 July 2012 at 15:48,86.6418,-16.7008
C,3.5,15 July 2012 at 21:48,86.2522,-16.4930
C,2.2,16 July 2012 at 13:12,85.6221,-16.4457
C,1.8,16 July 2012 at 18:36,85.4413,-16.4348
C,7.5,16 July 2012 at 20:00,85.2846,-16.4404
C,3.9,18 July 2012 at 03:12,82.5545,-16.1088
C,3.0,18 July 2012 at 06:00,82.5466,-16.2070
C,4.5,18 July 2012 at 22:24,81.4382,-16.0098
C,7.0,10 July 2012 at 04:36,88.8677,-17.5255
C,4.1,10 July 2012 at 09:00,88.8976,-17.5970
C,8.2,10 July 2012 at 13:48,88.8391,-17.6009
C,3.4,11 July 2012 at 05:36,88.2557,-17.3950
C,9.9,11 July 2012 at 08:36,88.1380,-17.3163
C,1.3,12 July 2012 at 01:12,87.7204,-17.2304
C,1.0,12 July 2012 at 07:24,87.7160,-17.1217
C,2.4,13 July 2012 at 06:24,87.1825,-16.8496
C,1.5,13 July 2012 at 12:24,87.1438,-16.8149
C,2.0,14 July 2012 at 07:36,86.8168,-16.7926
C,1.1,15 July 2012 at 14:36,86.5626,-16.6252
C,3.8,16 July 2012 at 21:36,85.2636,-16.4110
C,2.4,17 July 2012 at 04:12,84.8622,-16.3405
C,1.5,17 July 2012 at 06:00,84.6156,-16.3400
C,2.4,19 July 2012 at 00:12,319.516,-18.8330
C,1.3,19 July 2012 at 01:36,319.541,-18.8412
C,1.5,19 July 2012 at 18:36,319.308,-19.5027
C,1.1,19 July 2012 at 21:48,319.264,-19.5069
C,1.4,21 July 2012 at 23:24,264.801,-18.0207
C,1.8,30 July 2012 at 23:24,259.640,-19.9687
C,2.0,23 July 2012 at 11:24,224.303,17.2491
C,5.0,27 July 2012 at 04:00,225.620,17.8299
C,1.5,30 July 2012 at 01:00,226.542,18.2192
C,2.4,30 July 2012 at 04:24,226.554,18.2262
C,2.1,30 July 2012 at 08:24,226.714,18.2362
C,2.4,31 July 2012 at 22:00,226.300,18.4085
C,1.5,01 August 2012 at 09:48,225.582,18.8133
C,1.0,23 July 2012 at 17:00,218.643,-13.0034
C,1.4,23 July 2012 at 23:24,216.187,-14.7846
C,1.4,24 July 2012 at 06:00,215.585,-15.2484
C,1.6,24 July 2012 at 11:48,215.112,-15.6617
C,1.1,24 July 2012 at 14:00,215.071,-15.7838
C,4.2,24 July 2012 at 19:00,214.901,-15.9791
C,1.5,27 July 2012 at 14:00,202.281,-17.9428
C,2.1,27 July 2012 at 20:24,201.785,-18.0630
C,1.7,28 July 2012 at 07:24,200.201,-18.3065
C,1.3,26 July 2012 at 19:48,206.913,-17.2167
C,1.3,27 July 2012 at 03:36,205.000,-17.4971
C,2.3,29 July 2012 at 03:24,197.187,-18.6806
C,1.4,29 July 2012 at 06:00,196.839,-18.7148
C,3.1,29 July 2012 at 12:00,196.044,-18.7479
C,2.2,29 July 2012 at 15:12,195.586,-18.7927
C,1.1,30 July 2012 at 01:48,193.881,-19.0105
C,1.5,30 July 2012 at 11:12,193.358,-19.0433
C,8.8,30 July 2012 at 14:00,193.171,-19.0724
C,1.8,31 July 2012 at 01:48,191.562,-19.2464
C,1.0,01 August 2012 at 06:24,189.167,-19.5278
C,1.8,01 August 2012 at 18:48,188.218,-19.6265
C,1.5,02 August 2012 at 05:00,187.104,-19.8158
C,1.8,05 August 2012 at 02:36,179.604,-20.7592
C,1.0,31 July 2012 at 03:36,191.532,-19.2473
C,1.6,31 July 2012 at 15:12,190.692,-19.3803
C,4.0,31 July 2012 at 17:24,190.423,-19.3972
C,1.3,01 August 2012 at 00:00,189.531,-19.4894
C,1.3,27 July 2012 at 00:24,309.183,14.8756
C,1.7,27 July 2012 at 02:24,309.226,14.9003
C,1.3,30 July 2012 at 05:12,134.614,18.2538
C,4.0,30 July 2012 at 06:12,134.611,18.2815
C,2.4,30 July 2012 at 07:12,134.559,18.3085
C,1.1,31 July 2012 at 09:36,134.542,18.4426
C,5.7,31 July 2012 at 11:36,134.469,18.4243
C,1.2,31 July 2012 at 19:36,134.665,18.3988
C,2.3,01 August 2012 at 12:48,134.693,18.4484
C,1.2,01 August 2012 at 23:48,134.623,18.5101
C,3.0,03 August 2012 at 21:24,133.476,18.5412
C,1.3,04 August 2012 at 01:36,133.359,18.6076
C,2.7,04 August 2012 at 04:24,133.245,18.6166
C,1.3,04 August 2012 at 06:12,133.230,18.6209
C,5.0,31 July 2012 at 14:24,116.253,-22.8111
C,1.3,31 July 2012 at 16:00,116.310,-22.8613
C,1.3,31 July 2012 at 23:36,116.357,-22.9522
C,2.4,01 August 2012 at 04:00,116.239,-22.8280
C,1.0,01 August 2012 at 05:24,116.212,-22.8383
C,1.1,01 August 2012 at 14:00,115.145,-22.7929
C,1.1,01 August 2012 at 14:24,115.138,-22.7925
C,1.4,03 August 2012 at 08:12,110.564,-22.2877
C,3.2,09 August 2012 at 05:36,90.2944,-21.8643
C,1.1,09 August 2012 at 21:48,87.9159,-22.3318
C,2.8,03 August 2012 at 06:00,110.852,-22.3269
C,3.5,04 August 2012 at 15:00,104.995,-21.7956
C,1.1,05 August 2012 at 06:24,102.525,-21.4323
C,1.4,03 August 2012 at 16:24,108.772,-22.1302
C,1.7,08 August 2012 at 04:12,95.1582,-20.5846
C,1.2,14 August 2012 at 20:24,65.5005,-29.8244
C,1.1,08 August 2012 at 22:24,92.2952,-21.0893
C,2.7,09 August 2012 at 00:12,91.7512,-21.3089
C,1.1,09 August 2012 at 07:12,89.8640,-21.9177
C,1.1,09 August 2012 at 17:00,88.2009,-22.3189
C,2.7,10 August 2012 at 17:36,85.5846,-22.8969
C,1.1,11 August 2012 at 01:24,84.5921,-23.1959
C,1.1,06 August 2012 at 07:12,31.0605,-13.6185
C,6.3,06 August 2012 at 08:12,30.8380,-13.4391
C,1.7,06 August 2012 at 10:24,30.4817,-13.5426
C,1.6,06 August 2012 at 11:36,30.2979,-13.5391
C,2.3,06 August 2012 at 14:12,29.5372,-13.8959
C,2.8,06 August 2012 at 17:00,29.1915,-14.2297
C,1.1,06 August 2012 at 20:00,29.3523,-14.2785
C,1.0,07 August 2012 at 01:36,29.1664,-14.4660
C,2.0,07 August 2012 at 03:12,29.0679,-14.5006
C,1.1,07 August 2012 at 07:12,29.1037,-14.3990
C,2.2,07 August 2012 at 08:24,29.0150,-14.4384
C,1.5,07 August 2012 at 10:24,28.9578,-14.4701
C,4.1,07 August 2012 at 13:36,28.8343,-14.5759
C,3.0,07 August 2012 at 18:48,28.9501,-14.3555
C,1.2,07 August 2012 at 21:36,28.9916,-14.3449
C,1.1,07 August 2012 at 23:24,29.0256,-14.3535
C,2.1,07 August 2012 at 23:48,28.9978,-14.3818
C,1.3,08 August 2012 at 07:36,29.1629,-14.3623
C,4.9,08 August 2012 at 11:36,29.2049,-14.4306
C,1.5,08 August 2012 at 14:48,29.2443,-14.4492
C,1.9,08 August 2012 at 16:24,29.2795,-14.4147
C,1.9,09 August 2012 at 02:24,29.2874,-14.4443
C,8.4,09 August 2012 at 11:48,29.1491,-14.4837
C,1.4,09 August 2012 at 19:24,29.1588,-14.2389
C,1.4,09 August 2012 at 22:48,29.1916,-14.2126
C,4.2,10 August 2012 at 04:12,29.1363,-14.2684
C,2.4,10 August 2012 at 05:00,29.1462,-14.2769
C,1.4,10 August 2012 at 19:12,29.4272,-14.2983
C,2.0,11 August 2012 at 16:48,29.8004,-14.3983
C,1.1,14 August 2012 at 03:00,30.1499,-14.9789
C,1.6,14 August 2012 at 22:36,30.0764,-14.9782
C,3.5,14 August 2012 at 00:36,19.1621,21.4338
C,1.1,14 August 2012 at 11:36,19.1958,21.5736
C,3.6,16 August 2012 at 13:12,19.3452,22.0633
C,1.3,17 August 2012 at 15:36,19.8643,22.3250
C,1.5,17 August 2012 at 16:12,19.8682,22.3368
C,6.1,18 August 2012 at 06:24,232.604,19.9857
C,2.6,18 August 2012 at 08:36,232.834,19.9229
C,1.0,18 August 2012 at 09:48,232.887,19.9015
C,1.9,18 August 2012 at 10:36,232.890,19.8970
C,1.3,18 August 2012 at 11:48,232.934,19.8368
C,2.1,18 August 2012 at 13:36,232.881,19.8254
C,7.3,18 August 2012 at 14:24,232.946,19.8180
C,1.3,18 August 2012 at 15:12,232.914,19.8195
C,2.5,18 August 2012 at 19:12,233.033,19.7424
C,1.1,18 August 2012 at 21:24,233.081,19.7005
C,2.2,19 August 2012 at 04:24,233.334,19.5972
C,2.3,19 August 2012 at 05:48,233.475,19.5789
C,1.1,29 August 2012 at 23:48,181.762,-19.8623
C,1.5,01 September 2012 at 17:36,179.440,-20.5767
C,1.9,01 September 2012 at 19:48,179.229,-20.6240
C,3.1,02 September 2012 at 10:24,178.761,-21.0120
C,1.1,02 September 2012 at 13:48,178.651,-21.0981
C,1.7,25 August 2012 at 02:36,215.393,15.8947
C,3.4,30 August 2012 at 01:48,214.844,15.9681
C,7.6,30 August 2012 at 09:12,214.839,15.9248
C,3.4,01 September 2012 at 00:36,215.182,15.6803
C,2.9,01 September 2012 at 18:24,213.211,16.1981
C,8.4,31 August 2012 at 20:48,106.006,-18.3052
C,1.3,07 September 2012 at 17:12,104.571,-20.6959
C,1.2,07 September 2012 at 18:00,104.567,-20.6638
C,1.5,31 August 2012 at 04:12,126.230,2.88995
C,2.9,31 August 2012 at 07:24,126.266,2.90408
C,1.9,31 August 2012 at 10:00,126.323,2.89646
C,2.9,02 September 2012 at 02:00,127.734,3.27867
C,5.5,02 September 2012 at 18:12,128.047,3.40353
C,1.2,03 September 2012 at 00:48,128.042,3.33770
C,1.3,03 September 2012 at 16:36,128.032,3.03604
C,1.3,03 September 2012 at 20:24,128.064,3.04957
C,1.5,05 September 2012 at 02:36,128.076,2.72863
C,1.1,05 September 2012 at 16:24,128.058,2.62603
C,1.1,06 September 2012 at 00:00,128.133,2.72182
C,1.2,06 September 2012 at 01:12,128.174,2.74653
C,1.9,06 September 2012 at 02:12,128.122,2.74330
C,1.8,06 September 2012 at 03:12,128.177,2.77794
C,1.3,06 September 2012 at 10:00,128.204,2.83979
C,1.0,06 September 2012 at 12:00,128.172,2.84602
C,8.0,06 September 2012 at 15:24,128.212,2.92356
C,1.6,07 September 2012 at 00:24,128.587,3.20478
C,1.5,30 August 2012 at 04:48,78.5638,-26.2300
C,1.6,30 August 2012 at 08:24,78.0488,-26.1617
C,3.8,30 August 2012 at 21:48,77.9472,-26.0536
C,1.7,31 August 2012 at 04:48,78.5571,-26.0423
C,1.3,31 August 2012 at 11:24,79.4203,-25.9678
C,3.8,30 August 2012 at 21:48,67.5230,-14.6229
C,1.7,31 August 2012 at 04:48,67.0681,-14.7303
C,1.3,31 August 2012 at 11:24,67.8416,-14.5397
C,2.2,31 August 2012 at 14:12,68.0913,-14.5733
C,2.1,31 August 2012 at 16:12,68.2700,-14.5027
C,2.2,01 September 2012 at 19:00,68.7455,-14.5626
C,2.1,02 September 2012 at 22:36,68.6015,-14.6024
C,1.8,03 September 2012 at 01:48,68.5948,-14.5333
C,4.0,03 September 2012 at 02:48,68.5732,-14.5301
C,2.7,03 September 2012 at 13:24,68.3489,-14.3853
C,2.3,03 September 2012 at 22:12,68.2151,-14.2569
C,1.7,04 September 2012 at 06:48,68.2713,-14.2504
C,1.5,04 September 2012 at 09:48,68.2566,-14.2738
C,6.1,05 September 2012 at 03:48,68.4261,-14.3526
C,1.9,05 September 2012 at 05:48,68.4820,-14.3444
C,7.2,05 September 2012 at 08:12,68.5410,-14.3768
C,2.4,06 September 2012 at 02:36,68.4839,-14.5450
C,3.0,06 September 2012 at 07:48,68.4784,-14.5106
C,1.4,06 September 2012 at 17:36,68.3180,-14.5854
C,1.8,07 September 2012 at 20:48,68.5594,-14.4576
C,2.1,07 September 2012 at 22:48,68.6445,-14.4720
C,1.8,08 September 2012 at 22:24,69.0305,-14.4106
C,1.9,10 September 2012 at 09:36,68.6837,-14.7175
C,3.1,10 September 2012 at 13:00,68.5454,-14.7874
C,2.2,10 September 2012 at 21:36,68.3194,-14.9340
C,6.0,11 September 2012 at 00:00,68.4082,-14.9603
C,2.1,11 September 2012 at 11:12,69.2870,-14.6547
C,4.1,11 September 2012 at 22:12,67.6680,-15.5142
C,2.3,04 September 2012 at 07:12,74.9065,10.5840
C,1.2,04 September 2012 at 07:36,74.9005,10.5823
C,1.7,09 September 2012 at 15:00,44.4048,-10.5393
C,1.6,10 September 2012 at 10:24,-9.37139,15.6162
C,1.1,11 September 2012 at 09:36,351.039,15.7578
C,1.1,11 September 2012 at 09:36,351.039,15.7578
C,3.5,11 September 2012 at 01:12,-64.3370,-12.4190
C,2.6,13 September 2012 at 08:36,296.686,-12.4884
C,1.7,13 September 2012 at 16:00,297.054,-12.4812
C,1.3,18 September 2012 at 10:12,182.697,7.36425
C,1.7,25 September 2012 at 02:48,173.281,8.11739
C,1.2,29 September 2012 at 07:48,167.609,8.62053
C,1.4,29 September 2012 at 17:24,167.730,8.60552
C,1.2,29 September 2012 at 17:36,167.787,8.61286
C,1.4,29 September 2012 at 18:12,167.925,8.62664
C,1.2,29 September 2012 at 18:48,167.700,8.62577
C,1.0,30 September 2012 at 00:12,168.478,8.90312
C,2.3,30 September 2012 at 14:24,169.852,9.95428
C,2.5,30 September 2012 at 15:12,169.762,9.98720
C,2.8,30 September 2012 at 22:12,166.866,10.0055
C,1.9,30 September 2012 at 22:48,166.324,9.97424
C,9.9,30 September 2012 at 23:36,165.586,9.94872
C,1.7,01 October 2012 at 01:36,164.183,9.84952
C,4.8,01 October 2012 at 01:48,164.091,9.81694
C,1.6,01 October 2012 at 03:48,163.255,9.75770
C,1.8,01 October 2012 at 05:00,162.750,9.76646
C,4.8,01 October 2012 at 13:12,161.098,9.23962
C,2.3,01 October 2012 at 15:24,160.122,8.84307
C,3.6,25 September 2012 at 04:36,173.506,8.11435
C,3.7,28 September 2012 at 00:00,169.945,8.28191
C,1.2,29 September 2012 at 07:48,167.609,8.62053
C,1.2,29 September 2012 at 09:00,167.326,8.62223
C,1.1,29 September 2012 at 13:36,167.452,8.56902
C,1.6,29 September 2012 at 15:48,167.576,8.59777
C,1.3,29 September 2012 at 21:00,167.794,8.70135
C,1.0,30 September 2012 at 00:48,168.653,8.93622
C,2.9,30 September 2012 at 06:48,169.140,9.11675
C,2.6,19 September 2012 at 15:12,181.816,-20.2489
C,1.2,19 September 2012 at 16:48,181.611,-20.3035
C,1.6,24 September 2012 at 15:48,165.217,21.0559
C,4.4,27 September 2012 at 17:24,106.227,-12.7568
C,1.9,24 September 2012 at 19:36,98.2057,16.1758
C,4.5,25 September 2012 at 17:48,96.3318,16.7628
C,1.2,29 September 2012 at 10:36,95.5595,17.7198
C,1.2,26 September 2012 at 12:36,83.0563,-12.2938
C,1.1,02 October 2012 at 09:00,79.0669,-14.9855
C,1.0,30 September 2012 at 12:36,81.3843,-13.6463
C,2.1,10 October 2012 at 14:36,7.99240,-19.3314
C,2.0,09 October 2012 at 01:12,266.502,13.6525
C,1.1,17 October 2012 at 00:48,266.350,12.4889
C,1.3,19 October 2012 at 01:12,266.749,12.2983
C,1.8,19 October 2012 at 05:24,266.748,12.2759
C,1.3,10 October 2012 at 01:00,56.3628,-7.80977
C,3.0,23 October 2012 at 08:24,188.213,13.5062
C,2.4,24 October 2012 at 01:24,188.236,13.4380
C,2.5,25 October 2012 at 04:24,187.869,14.0635
C,1.5,26 October 2012 at 06:48,185.593,15.3323
C,1.8,26 October 2012 at 11:00,185.597,15.2121
C,1.0,16 October 2012 at 23:12,203.091,-26.6995
C,1.3,17 October 2012 at 12:24,202.848,-26.7120
C,1.7,19 October 2012 at 18:48,201.535,-26.9417
C,1.0,25 October 2012 at 07:36,195.520,-28.5446
C,1.4,18 October 2012 at 23:00,149.201,6.77043
C,2.7,20 October 2012 at 20:12,150.281,7.42606
C,1.1,21 October 2012 at 11:12,150.247,7.53150
C,1.8,21 October 2012 at 13:12,150.214,7.53510
C,1.3,26 October 2012 at 04:00,150.236,7.48024
C,1.5,26 October 2012 at 10:36,150.237,7.46075
C,1.8,20 October 2012 at 14:48,115.710,-12.7119
C,2.4,20 October 2012 at 17:36,115.134,-12.5752
C,7.8,21 October 2012 at 03:12,113.477,-12.4552
C,5.6,21 October 2012 at 05:36,113.093,-12.4164
C,1.1,21 October 2012 at 18:24,112.762,-12.3167
C,1.2,21 October 2012 at 18:48,112.770,-12.3178
C,1.1,21 October 2012 at 21:48,112.773,-12.2962
C,1.2,21 October 2012 at 23:00,112.785,-12.2893
C,1.2,21 October 2012 at 23:48,112.796,-12.2646
C,1.6,23 October 2012 at 06:12,112.413,-12.0190
C,2.3,23 October 2012 at 13:12,112.255,-11.9516
C,2.8,23 October 2012 at 15:00,112.250,-11.9544
C,1.9,23 October 2012 at 18:36,112.262,-11.9233
C,1.1,23 October 2012 at 20:00,112.241,-11.9189
C,4.2,24 October 2012 at 05:36,112.137,-11.9688
C,1.7,24 October 2012 at 07:12,112.094,-11.9788
C,2.9,24 October 2012 at 09:24,112.072,-11.9688
C,1.3,24 October 2012 at 13:24,112.040,-11.9626
C,1.4,24 October 2012 at 14:24,112.057,-11.9370
C,1.0,24 October 2012 at 15:24,112.078,-11.9448
C,1.1,26 October 2012 at 16:12,112.358,-11.4713
C,1.1,31 October 2012 at 11:36,113.517,-10.3216
C,1.0,09 November 2012 at 01:48,325.288,8.50039
C,2.0,10 November 2012 at 05:00,279.769,-21.8667
C,1.2,11 November 2012 at 19:12,261.057,-22.9323
C,1.1,12 November 2012 at 08:12,261.466,-23.0971
C,2.9,12 November 2012 at 10:24,261.413,-23.0511
C,2.1,12 November 2012 at 12:12,261.411,-23.0340
C,6.3,15 November 2012 at 04:36,261.953,-23.3202
C,1.3,10 November 2012 at 11:00,237.974,11.5186
C,2.0,12 November 2012 at 18:48,207.583,-23.9348
C,2.5,12 November 2012 at 21:36,207.726,-23.9267
C,1.2,12 November 2012 at 22:36,207.693,-23.9590
C,4.3,13 November 2012 at 00:24,207.619,-23.9642
C,3.5,13 November 2012 at 01:24,207.638,-23.9244
C,1.0,13 November 2012 at 04:36,207.400,-23.8965
C,3.4,13 November 2012 at 07:00,207.213,-23.9087
C,3.1,13 November 2012 at 10:12,206.122,-24.0145
C,1.8,13 November 2012 at 17:48,205.622,-23.9694
C,1.7,14 November 2012 at 03:12,204.772,-24.0270
C,1.0,14 November 2012 at 05:00,204.612,-24.0610
C,1.3,14 November 2012 at 23:36,202.974,-24.4659
C,2.8,15 November 2012 at 08:00,204.223,-23.8444
C,2.1,15 November 2012 at 14:36,203.623,-23.9543
C,1.0,15 November 2012 at 20:24,202.978,-24.1019
C,1.2,17 November 2012 at 04:12,200.990,-24.6309
C,2.8,17 November 2012 at 18:12,199.633,-24.9990
C,1.0,18 November 2012 at 08:12,198.719,-25.2368
C,1.3,11 November 2012 at 01:00,193.602,14.7578
C,1.0,12 November 2012 at 14:36,196.691,13.9141
C,2.2,13 November 2012 at 08:12,197.219,13.9483
C,1.6,14 November 2012 at 02:24,197.547,13.7357
C,1.3,14 November 2012 at 13:24,197.598,13.7381
C,4.3,14 November 2012 at 13:48,197.626,13.7229
C,3.2,15 November 2012 at 13:00,197.646,13.6128
C,1.7,17 November 2012 at 03:12,196.515,14.2537
C,5.7,18 November 2012 at 04:12,195.939,14.5955
C,4.3,18 November 2012 at 13:12,166.688,13.2960
C,1.1,19 November 2012 at 00:12,167.170,12.9442
C,1.7,25 November 2012 at 20:12,169.519,15.9154
C,1.3,17 November 2012 at 16:12,132.071,8.19034
C,1.3,18 November 2012 at 15:36,134.230,8.20797
C,1.0,18 November 2012 at 21:24,134.170,8.29428
C,7.0,19 November 2012 at 02:24,133.956,8.42838
C,3.0,20 November 2012 at 02:12,133.742,8.24148
C,1.3,20 November 2012 at 04:12,133.677,8.21798
C,3.9,20 November 2012 at 06:36,133.655,8.19741
C,1.6,20 November 2012 at 13:48,133.520,8.15036
C,3.1,20 November 2012 at 15:24,133.578,8.17465
C,1.2,21 November 2012 at 09:00,133.488,7.95122
C,4.1,21 November 2012 at 09:36,133.510,7.95155
C,2.5,21 November 2012 at 21:12,133.504,7.88524
C,1.1,21 November 2012 at 23:12,133.550,7.88827
C,1.0,24 November 2012 at 00:00,133.927,8.27402
C,3.3,24 November 2012 at 13:36,134.042,8.45094
C,1.0,26 November 2012 at 02:12,134.575,8.44398
C,1.5,27 November 2012 at 09:12,133.462,8.15173
C,1.4,25 November 2012 at 22:24,97.1132,-13.1796
C,1.9,26 November 2012 at 00:48,97.3201,-13.1891
C,1.5,26 November 2012 at 08:48,97.3950,-13.2104
C,1.8,26 November 2012 at 11:48,97.4282,-13.1915
C,1.9,26 November 2012 at 12:12,97.4213,-13.2028
C,1.9,26 November 2012 at 12:36,97.4273,-13.2106
C,1.7,26 November 2012 at 15:12,97.3473,-13.2286
C,2.3,26 November 2012 at 15:24,97.3434,-13.2284
C,1.2,26 November 2012 at 19:48,97.3162,-13.2880
C,2.1,26 November 2012 at 21:24,97.3140,-13.3073
C,1.3,26 November 2012 at 22:48,97.2793,-13.3088
C,5.9,27 November 2012 at 02:12,97.2711,-13.3586
C,1.7,27 November 2012 at 05:00,97.3303,-13.3589
C,1.0,27 November 2012 at 08:00,97.4192,-13.3477
C,1.6,27 November 2012 at 11:36,97.4800,-13.3730
C,1.9,27 November 2012 at 13:36,97.5054,-13.3968
C,1.0,27 November 2012 at 15:12,97.5382,-13.3996
C,1.3,27 November 2012 at 17:00,97.6026,-13.3990
C,3.2,27 November 2012 at 18:12,97.5988,-13.3918
C,7.1,27 November 2012 at 23:24,97.6863,-13.3799
C,1.1,28 November 2012 at 10:00,98.0681,-13.3814
C,1.1,28 November 2012 at 11:36,98.0918,-13.3992
C,4.8,28 November 2012 at 12:24,98.0954,-13.4096
C,3.0,28 November 2012 at 18:00,98.1641,-13.4184
C,1.1,28 November 2012 at 23:12,98.1229,-13.4766
C,3.7,29 November 2012 at 07:12,98.4116,-13.4874
C,1.1,29 November 2012 at 08:48,98.4715,-13.4829
C,1.9,01 December 2012 at 10:36,93.0630,-14.3364
C,1.1,27 November 2012 at 14:36,-20.1622,8.18651
C,1.6,27 November 2012 at 20:36,-20.2693,8.23362
C,3.1,28 November 2012 at 03:00,-20.3821,8.34917
C,1.0,29 November 2012 at 01:12,-20.1961,9.09318
C,1.9,29 November 2012 at 02:36,-20.1641,9.12620
C,1.7,29 November 2012 at 06:00,-20.1806,9.32044
